source,target
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Jakarta(CGK)
Banjarmasin(BDJ),Kotabaru(KBU)
Banjarmasin(BDJ),Makassar(UPG)
Banjarmasin(BDJ),Makassar(UPG)
Banjarmasin(BDJ),Sampit(SMQ)
Banjarmasin(BDJ),Semarang(SRG)
Banjarmasin(BDJ),Semarang(SRG)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Surabaya(SUB)
Banjarmasin(BDJ),Yogyakarta(JOG)
Banyuwangi(BWX),Jakarta(CGK)
Banyuwangi(BWX),Jakarta(CGK)
Banyuwangi(BWX),Jakarta(CGK)
Banyuwangi(BWX),Surabaya(SUB)
Batam(BTH),Bandung(BDO)
Batam(BTH),Bengkulu(BKS)
Batam(BTH),Bintan(TNJ)
Batam(BTH),Dumai(DUM)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(HLP)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jakarta(CGK)
Batam(BTH),Jambi(DJB)
Batam(BTH),Anambas(LMU)
Batam(BTH),BLampung(TKG)
Batam(BTH),Medan(KNO)
Batam(BTH),Medan(KNO)
Batam(BTH),Medan(KNO)
Batam(BTH),Medan(KNO)
Batam(BTH),Medan(KNO)
Batam(BTH),Natuna(NTX)
Batam(BTH),Natuna(NTX)
Batam(BTH),Padang(PDG)
Batam(BTH),Padang(PDG)
