source,target
adindajunitha,netmediatama
remond_simo,KompasTV
soullufthansa,ZAEffendy
BungAji,febriortehmbip
koesdiani,Gerindra
langitb9393,ZAEffendy
andar_sihombing,KompasTV
TaurusAdalahAku,mr_triyoga
keepiin,KompasTV
wisnumartino12,DennyJA_WORLD
TaurusAdalahAku,Gilang_Mahesa
Lullacheese,NovNuraidah
angga_gozali,elangmutaqin
angga_gozali,BurhanMuhtadi
RegaHalilintar,habiburokhman
supersapi,Liputan9
megchits,JetVeetlev
edebest,maspiyuuu
ahmad_1467,maspiyuuu
djokoismanto,aniesbaswedan
djokoismanto,sandiuno
djokoismanto,msi_sohibuliman
djokoismanto,prabowo
MariaAnnie5,VIVAcoid
AndrinaNilvia,tjackrabirawa
Metro_TV,prabowo
elsanurams,jokoanwar
TaurusAdalahAku,ZAEffendy
nurula_risti,af1_
AchonkSoembarja,tropongsenayan
mucharam77,roninpribumi
pradanadwirizky,soukani74
pradanadwirizky,PKSejahtera
JakLentengAgung,tropongsenayan
nurula_risti,fhadelkamnie
nurula_risti,Gerindra
nurula_risti,PKSejahtera
KSabilillah,progres_98
alex_hunter146,tyagabanyu2727
alex_hunter146,humaira979
alex_hunter146,EepSFatah
alex_hunter146,tvOneNews
naufalfirzaf,jokoanwar
atpCAD,Gerindra
MTorvald,odongodong4
sahaltwit,VIVAcoid
nurula_risti,pksdpcpancoran
ViendiVirdianV,habiburokhman
widhi_sweet,ZaraZettiraZZ
langitb9393,DennyJA_WORLD
WargaPantura,Metro_TV
WargaPantura,prabowo
Nu2ruena,af1_
Arbitravierlan1,Liputan9
benz_moreira,KompasTV
humaira979,alex_hunter146
humaira979,tyagabanyu2727
humaira979,humaira979
humaira979,EepSFatah
humaira979,tvOneNews
aldhanidewi,refrizalskb
b_fjakarta,Gerindra
puputng95,kompascom
FikriElkamali,prastow
bengkeldodo,habiburokhman
engkongniy,Moh_Aditya_W
maenggok,maspiyuuu
maenggok,ZaraZettiraZZ
maenggok,NetizenTofa
kurnia_yahya,Metro_TV
kurnia_yahya,prabowo
SatyoAbdi,wartapolitik
aldhanidewi,Abbiihazz
Dedi_chaniago84,fathurb364l
Idansir,Liputan9
Wirantywild,detikcom
iWhieL,Baztaq
AndieyPerdana,habiburokhman
sunarwr,KompasTV
Ngabehi_semprul,detikcom
gartinnnn2,adriantoForTual
bravkurniawan,timenkk
EmirNw,VIVAcoid
febrina_02,okezonenews
MrActinomycetes,Liputan9
vegaprima,KompasTV
gartinnnn2,PKS_PSREBO
gartinnnn2,azizarrauf
ToffyIka,detikcom
AbdullahAlfath_,NovalAbuzarr
ph_sajalahhh,elangmutaqin
ph_sajalahhh,BurhanMuhtadi
farizphegar,rahung
n_mursidi,KompasTV
gregjamesbarton,yennikwok
dinoajja29,ZAEffendy
NKRI_HM,habiburokhman
HeriRetnoS,habiburokhman
nandrays,KompasTV
didi_yusuf,maspiyuuu
AndieyPerdana,jusuf_fateh
BektiAlbadri,BurhanMuhtadi
AuliaRus186,KompasTV
prastow,griya_soga
IrsatOfficial,KojekRapBetawi
VeteranKamra,Gilang_Mahesa
SulistyonoM,okezonenews
MasGun06,CNNIndonesia
hariadi989,maspiyuuu
KSabilillah,KartaJaya9
ruthgokasina,jokoanwar
garrypradipta,CNNIndonesia
DarkPrinceZack,detikcom
pradanadwirizky,pradanadwirizky
niawang27,TirtoID
imad_kun,Metro_TV
imad_kun,prabowo
SagaMerahSaga,jefrycandra28
Jipenk_Zigo,DennyJA_WORLD
sidiqprawiro,Daeng_Info
WargaPantura,315Hasanuddin
asepbahrul,KompasTV
gartinnnn2,315Hasanuddin
mcdevx,ZAEffendy
RKemot,progres_98
irmacupan,KompasTV
FMK89,kompascom
Cicha_rito,DennyJA_WORLD
irmacupan,KompasTV
FachryOrens,tropongsenayan
dinaaindrianii,detikcom
booboodip,CNNIndonesia
kepodangkuning,BurhanMuhtadi
Upays251,habiburokhman
c_riki007,KompasTV
MuliantaS,BurhanMuhtadi
ikhwan_sjt,marinarambe
ikhwan_sjt,ronavioleta
SyauqiNurul,KompasTV
fajutafu_jaya,fathurb364l
JerryHarjadi,prastow
jimmyherdyansy2,Kabar24
Carolina_Candra,kompascom
AndreysiGondrey,CNNIndonesia
Carolina_Candra,kompascom
aldimoeda,pangeransiahaan
van_helzink,KojekRapBetawi
ahmedpedros,malam_3
SP_luke,yennikwok
hariadi989,NovalAbuzarr
AanCblack,TanpaDelusi
asepoz,fadlizon
asepoz,prabowo
bagio_smi,Gilang_Mahesa
Dion_Socrates,Metro_TV
Dion_Socrates,prabowo
remond_simo,KompasTV
Fnm20001,habiburokhman
kikirompu,mosidik
AndieyPerdana,maspiyuuu
maspiyuuu,Gilang_Mahesa
koesdiani,Gerindra
henispd40,KompasTV
pakzu_ewins,wartapolitik
Kode_Pos,kebetulanbatak
Kode_Pos,Kode_Pos
herlambang_tan,Mentimoen
Ade17192473,habiburokhman
yif96,KompasTV
Cepirlo,Gilang_Mahesa
Gilang_Mahesa,Gerindra
Gilang_Mahesa,PKSejahtera
ThariqKhamal,YouTube
ThariqKhamal,ekagustiwana
Ruth_Mnk88,Gerindra
Niex_WB,maspiyuuu
giandraalzenda,KojekRapBetawi
jimmyherdyansy2,_B0SSS_
jimmyherdyansy2,gerilyapolitik
acarin03,jokoanwar
99Ohhani,KompasTV
herditiya1,Alex10071977
alineginting,VIVAcoid
mollendowski,chanbaekyoot
QKlaten,CNNIndonesia
rudy_fachrudin,kompascom
Husni_Tan,CNNIndonesia
y_ayuzz,PartaiSocmed
WanitaRevolusi,KartaJaya9
CIWreborn___,habiburokhman
Niex_WB,ZaraZettiraZZ
Niex_WB,habiburokhman
KetchamJr,Gilang_Mahesa
asundamai,Mentimoen
SeretAhok,odongodong4
ahmdkmrdn99,Liputan9
bimarr,KompasTV
SaputraSuteja,ronavioleta
AniesFansClub_,AgusFansClub_
achmadaljafar12,UstadTengku
dykanm,CNNIndonesia
nuruulsofia,AdiNugrroho
dionodjaswad,progres_98
Ruth_Mnk88,habiburokhman
putraprosernal,KompasTV
yunsitroh2014,wartapolitik
raudifaa,CNNIndonesia
budi_by_,Gilang_Mahesa
akmaleuyy,refrizalskb
pradiptya_w,Gerindra
rustamaji,Gilang_Mahesa
thoatfauzi,VIVAcoid
M10Syaf,PKSejahtera
indrarosselia,jokoanwar
cubby_ghum,mr_triyoga
kartika_tiche,KompasTV
andhara_nara,pangeransiahaan
Tyo_Hannan,pangeransiahaan
titorachman1,wartapolitik
Ruth_Mnk88,Gerindra
rudy_fachrudin,okezonenews
MMpuki,Gilang_Mahesa
SusanSyaza,GunRomli
SusiroW,TelikSandiID
Aimerhs,CNNIndonesia
wartapolitik,ZAEffendy
fadlier,wartapolitik
rudy_fachrudin,VIVAcoid
sini_di,Mentimoen
c_riki007,KompasTV
Mfathanah,habiburokhman
wartapolitik,maenggok
wartapolitik,maspiyuuu
wartapolitik,ZaraZettiraZZ
wartapolitik,NetizenTofa
kemlon,Gilang_Mahesa
3j0jwGttceGvKYV,DhikaFadhli
Asyaifullah,maspiyuuu
Myrzha33,DennyJA_WORLD
handiansyah_,habiburokhman
Mfathanah,Gerindra
endang_yl,Puthutea
JuliaOmpusunggu,KompasTV
YudhaYudz,CNNIndonesia
cubby_ghum,yulfianyulfians
SuryoNetwork,BungAji
SuryoNetwork,ben_adine
gannang,Heri_Horeh
aditiaawand,detikcom
NeldaSihotang,CNNIndonesia
GM411_B,Gilang_Mahesa
HeriRetnoS,SangPemburu99
berchmans23,GunRomli
imad_kun,inilahdotcom
gregjamesbarton,adharves
marwinteladan3,315Hasanuddin
langitb9393,Gilang_Mahesa
snorkeling12,ZAEffendy
van_helzink,fathurb364l
mucharam77,maspiyuuu
Niex_WB,refrizalskb
ayibhusin414,refrizalskb
firmanzulyadi,habiburokhman
MariaAnnie5,roninpribumi
Phie_Goretzka95,KompasTV
Wulungkrian,anti_densus88
Jipenk_Zigo,DennyJA_WORLD
Ngabehi_semprul,Metro_TV
BambangTedjo,Gilang_Mahesa
NiaNatasaSiska,habiburokhman
ksatriaselatan,habiburokhman
Setup_cell,progres_98
berbagi19,ZAEffendy
teguh899,inilahdotcom
marwinteladan3,tahlia407
jeremia_siahaan,KompasTV
dee_kadek,afgansing
adyaksagusti,BurhanMuhtadi
roz_zale,Gerindra
AdeKeren,Gilang_Mahesa
ReanitaP,Liputan9
egaviona,inilahdotcom
abenk7ponel,refrizalskb
bayu_krisna14,Metro_TV
bayu_krisna14,prabowo
wyulchaidir,af1_
arifsuryo_83,progres_98
em_riky,ZaraZettiraZZ
pkscikoko,Gilang_Mahesa
bayu_krisna14,CNNIndonesia
wyulchaidir,andywindarto
gerilyawanNKRI,mr_triyoga
himawan01,okezonenews
NonVitalTooth,yennikwok
sabian999,Gerindra
repooy,Gerindra
Asih_Subagyo,DennyJA_WORLD
Dedi_chaniago84,Gilang_Mahesa
SARJANABARUS,DennyJA_WORLD
mulyatikaral,mediaindonesia
GardaMaya411,Gilang_Mahesa
al_baagil,Gilang_Mahesa
Pesaddictbekasi,Gilang_Mahesa
arifsuryo_83,progres_98
yuzemcw,DennyJA_WORLD
wyulchaidir,315Hasanuddin
Dedi_chaniago84,Alex10071977
buktibenar,titorachman1
buktibenar,wartapolitik
eltapp_,nconsonery
adunabdullah,inilahdotcom
Rabani7,BurhanMuhtadi
SagaMerahSaga,Gilang_Mahesa
sunarwr,hsolichin
sunarwr,EepSFatah
AndresFlo7,inilahdotcom
Andiysrhmn,VIVAcoid
LimoDiamond,habiburokhman
AndieyPerdana,tjackrabirawa
wyulchaidir,adriantoForTual
indragoena,DennyJA_WORLD
SuwitoRobby,BungAji
petrusx234,CNNIndonesia
AgungWidrajat,KompasTV
albyanrizieq,habiburokhman
sini_di,edtrellayvi
kurnia_yahya,CNNIndonesia
sweetmaveea,fadlizon
sweetmaveea,Gerindra
sweetmaveea,prabowo
christ_eka,KompasTV
thoatfauzi,habiburokhman
InfoBaji,CNNIndonesia
khairulumuri13,maspiyuuu
NiaNatasaSiska,jusuf_fateh
SagaMerahSaga,ZAEffendy
ray_m_i,ZaraZettiraZZ
ray_m_i,habiburokhman
yudihliang,GunRomli
husnimu58736102,kompascom
santidudy,detikcom
ssafirass,ZAEffendy
liloo92,adharves
_hilman,adindasoraya10
_hilman,BurhanMuhtadi
AlieRobin,progres_98
ssafirass,Gilang_Mahesa
gerilyawanNKRI,Alex10071977
Yossyuwono48,VIVAcoid
adibssiraj,adriantoForTual
MRizalAbd,SBYudhoyono
MRizalAbd,aniesbaswedan
tianaamarilis2,Gilang_Mahesa
tianaamarilis2,Gerindra
tianaamarilis2,PKSejahtera
LUTHFU1990,VIVAcoid
diankusuma37,andywindarto
gerilyawanNKRI,Gilang_Mahesa
gerilyawanNKRI,Gerindra
gerilyawanNKRI,PKSejahtera
besmartyk,1selalusetia
badeurbadeur,timenkk
badeurbadeur,temanAhok
badeurbadeur,basuki_btp
muhalrak,Gerindra
helanadipaima,KompasTV
ghaitsu,progres_98
thoatfauzi,refrizalskb
tianaamarilis2,Alex10071977
Maarrni,luckysubiakto
sfrnadia,jokoanwar
WishnuWJY,VIVAcoid
rendy_pesutetam,adindasoraya10
rendy_pesutetam,BurhanMuhtadi
diankusuma37,BungAji
DzAzimarasyid,Gerindra
sangperenung212,Gilang_Mahesa
ikhwan_sjt,opini_saja
fx_kristianto,DanilKenzie
asliBagus,KompasTV
Ajisukmawiguna9,tropongsenayan
jay_wiro,BurhanMuhtadi
Jipenk_Zigo,DennyJA_WORLD
merdekaoi,jpnncom
hajad_abdul,progres_98
AnceDewianti,Bravaradio
ZAYNnmoji,BungAji
wartapolitik,titorachman1
wartapolitik,wartapolitik
Sujatman_s,Metro_TV
Sujatman_s,prabowo
RezaAzhari24,Gilang_Mahesa
muhalrak,progres_98
AgungWidrajat,ferrykoto
viciuse96_mif,progres_98
irrainbow,VIVAcoid
nyakihmeutuah,eae18
nyakihmeutuah,ZaraZettiraZZ
nyakihmeutuah,Umar_Hasibuan
bekhanboan,ZaraZettiraZZ
48asep_SPVCorp,VIVAcoid
muhalrak,KartaJaya9
99Ohhani,VIVAcoid
Briadji,Gilang_Mahesa
sini_di,Mentimoen
Mamaazka5,VIVAcoid
AndieyPerdana,maspiyuuu
wartapolitik,malik1897
SoehandaAR,progres_98
haikalihza3,herditiya1
hannbor,kompascom
AndieyPerdana,wim_musawa
ayenzodearya,mr_triyoga
Asyaifullah,harianpublik
alineginting,VIVAcoid
qurthobi,Gilang_Mahesa
AgungWidrajat,DanilKenzie
wartapolitik,nieke_aereta
ayenzodearya,ZAEffendy
smithryan3333,Gilang_Mahesa
smithryan3333,maspiyuuu
DedyKoeshantono,KompasTV
_mugirahayu,ZAEffendy
WishnuWJY,VIVAcoid
cehachristian,jokoanwar
ErrolLawyer,KompasTV
gm_dki,VIVAcoid
ahmad_1467,ZaraZettiraZZ
ahmad_1467,habiburokhman
RibKuL,KompasTV
ComNlarasati,temanAhok
AyuFamous,fadlizon
AyuFamous,Gerindra
AyuFamous,prabowo
pimamanggala,Puthutea
ZackyAlamri,GrabID
IMulawarman,BBCIndonesia
ahmad_1467,maspiyuuu
4Indonesia212,VIVAcoid
wyulchaidir,mutiara73903304
molfina14,mr_triyoga
smithryan3333,odongodong4
AGung_Sy28,tropongsenayan
Okhe_Khatika,DennyJA_WORLD
SagaMerahSaga,Gilang_Mahesa
SagaMerahSaga,Gerindra
SagaMerahSaga,PKSejahtera
ading612225,antaranews
winarto_sarsidi,Gilang_Mahesa
hajad_abdul,habiburokhman
abenkziqrul,Liputan9
Hendra_Alamin,ZAEffendy
IMulawarman,kompascom
smaoelana,Gilang_Mahesa
hamid_aliza,Gilang_Mahesa
brandall_maronk,jojorivai
bindunada,BurhanMuhtadi
DaengBaso7,fadreee
DaengBaso7,jokowi
sahabat_fauzie,nieke_aereta
hajad_abdul,habiburokhman
Aekley212,nieke_aereta
sec2ndline,analispolitik
Oddie_Budi_S,Mentimoen
Asyaifullah,refrizalskb
jurnalgagak,inilahdotcom
mamatrejal,nieke_aereta
ninetyfour_sh,VIVAcoid
MIBarokah,Gilang_Mahesa
YohannaKiel,kompascom
piyuanker12,KompasTV
andre_reinhart,VIVAcoid
fridelratag,KompasTV
Ze_sukma,Metro_TV
OnceAlfredo,BurhanMuhtadi
Asyaifullah,posmetroinfo
Al_faqir_,maenggok
Al_faqir_,maspiyuuu
Al_faqir_,ZaraZettiraZZ
Al_faqir_,NetizenTofa
yudiantobayu,RustamIbrahim
kickndew,Metro_TV
kickndew,prabowo
bayu_krisna14,KompasTV
Lantanglurus,Alex10071977
kemlon,ZAEffendy
IndonesiaRoyo01,DennyJA_WORLD
badeurbadeur,andhyprasetja
GoesPoer313,DennyJA_WORLD
tisaguzel,netmediatama
MaduraUnitedku,DennyJA_WORLD
kholifah_aza,Gilang_Mahesa
ssnomorregistr1,fathurb364l
gagahreforman,ZAEffendy
Juve_Fans,KompasTV
IMulawarman,okezonenews
pompa_ameh,DennyJA_WORLD
Lantanglurus,Gilang_Mahesa
Lantanglurus,Gerindra
Lantanglurus,PKSejahtera
ssafirass,febriortehmbip
prawirowijaya,DSihaloho
paulusalvin,KompasTV
arif_2207,m_duli
Unayy_Joyy,DennyJA_WORLD
AllRival,okezonenews
kartikaerin,pangeransiahaan
NURLAPONG,JJRizal
WildanFaisol,analispolitik
hajad_abdul,refrizalskb
RammLi21,KojekRapBetawi
aaenggie,Liputan9
piyuanker12,KompasTV
pompa_ameh,DennyJA_WORLD
ahmad_1467,tjackrabirawa
galih17380,Gilang_Mahesa
AgungWidrajat,ferrykoto
yuzemcw,DennyJA_WORLD
PaulTaoWidodo,Mentimoen
hariadi989,progres_98
husnimu58736102,PeniRp81
husnimu58736102,kompascom
husnimu58736102,periscopeco
FiraniaAmanda__,dedepurna
cubby_ghum,ZAEffendy
HanifMaliki16,andhyprasetja
mustika555,elangmutaqin
mustika555,BurhanMuhtadi
Irfan_nizardo,Gilang_Mahesa
piyuanker12,VIVAcoid
safitrimustikaa,KompasTV
Azis_runer,Metro_TV
hai_tika,detikcom
endi_cherbond,jokoanwar
FOERQOON,mosidik
sawunggg,pangeransiahaan
anddhanst,malam_3
pompa_ameh,DennyJA_WORLD
marlonkambuaya,DennyJA_WORLD
IMulawarman,RafkiHidayat
Jipenk_Zigo,DennyJA_WORLD
johari24,DennyJA_WORLD
dwinaastuti,KPU_ID
RosulFahrozi,KompasTV
DevinRmd,Gilang_Mahesa
yudiantobayu,dedepurna
piyuanker12,KompasTV
sandhi_0708,wartapolitik
ted_dies,ZAEffendy
AdjiEins,DennyJA_WORLD
mardianyiyip,teddiprasetya
AriefAlmughni,maspiyuuu
hai_tika,okezonenews
AriefAlmughni,maspiyuuu
arals78,habiburokhman
tatacrp,kompascom
Tri_TitTitUiT,jokoanwar
AniesFansClub_,AgusFansClub_
ArieKamjor,Gilang_Mahesa
elnadaratulangi,tutieksundari
elnadaratulangi,yunartowijaya
fahrudinilham1,Kabar24
hariadi989,KartaJaya9
irwantoko,PujiSulistiyo01
Oddie_Budi_S,kebetulanbatak
Oddie_Budi_S,Kode_Pos
kiftie,jpnncom
diessto,KompasTV
yanstradika,VIVAcoid
ssafirass,ZAEffendy
selenakoe,habiburokhman
BenyRombela,DennyJA_WORLD
riganis,refrizalskb
piyuanker12,inilahdotcom
wisnumartino12,DennyJA_WORLD
winarto_sarsidi,habiburokhman
heruwajali,detikcom
s_cahyo97,inilahdotcom
dayax_derossi,DennyJA_WORLD
SarimanPrawira,Gilang_Mahesa
AbdulAzisID,ZAEffendy
vr46_ck,temanAhok
piyuanker12,KompasTV
cepot234,posmetroinfo
SiBonekaKayu,Gilang_Mahesa
HanifMaliki16,adindasoraya10
HanifMaliki16,BurhanMuhtadi
Mamaazka5,titorachman1
Mamaazka5,wartapolitik
al_baagil,antaranews
TaurusAdalahAku,habiburokhman
azrghozali2,habiburokhman
hajad_abdul,okezonenews
NellyWitt,jokoanwar
i_m_ham,CNNIndonesia
FikriElkamali,KompasTV
CISCkuningan_,KompasTV
AssyariAbdullah,pksdpcpancoran
ErrolLawyer,KompasTV
rinelda71,DennyJA_WORLD
CISCkuningan_,KompasTV
FungApit,VIVAcoid
Ngabehi_semprul,KompasTV
AgsyamKhan,Gilang_Mahesa
AssyariAbdullah,andywindarto
buyungahmads,okezonenews
nalpha,temanAhok
mEiZARo,DennyJA_WORLD
Pe_t_ruk,ZaraZettiraZZ
Pe_t_ruk,habiburokhman
JuniperSiagian,KompasTV
muhammad_irfan0,tropongsenayan
tatacrp,kompascom
ksatriaselatan,progres_98
Jims_Ng,maspiyuuu
AdriansyahMds,Gilang_Mahesa
BobyRahmat,awangisme
BobyRahmat,fadlizon
giandraalzenda,Gilang_Mahesa
Jims_Ng,ZAEffendy
CandoelSlankers,KompasTV
fajutafu_jaya,mr_triyoga
bambangyusnizar,Gilang_Mahesa
IndonesiaRoyo01,DennyJA_WORLD
richamelia,jokoanwar
mucharam77,ZAEffendy
SarimanPrawira,KompasTV
hajad_abdul,Gerindra
769b3057c56f4e5,progres_98
beautykalsum,antaranews
bayu_krisna14,VIVAcoid
denz1301,wartapolitik
rusyanaagus676,okezonenews
PutriRosary,TetapAhokDjarot
PutriRosary,tribunnews
HeriRetnoS,Gerindra
ali_ontel,inilahdotcom
kemlon,VIVAcoid
heruwajali,Metro_TV
3anfibi,Gerindra
hinz_viper,KompasTV
18_November2014,KompasTV
jokopujakesuma,Gilang_Mahesa
ririndjunaediQB,habiburokhman
masbee80,IndoOversight
Maroen_Nich,habiburokhman
bayu_krisna14,VIVAcoid
olga90818,ZAEffendy
masbee80,IndoOversight
giandraalzenda,CNNIndonesia
ardiyansyah1407,chawrelia
erna_st,VIVAcoid
hai_tika,okezonenews
heruwajali,kompascom
Prity02427935,GunRomli
riztyo49,kerja4as_uno
muhalrak,KojekRapBetawi
AmstrongBiring,KompasTV
zakkyamzat,DennyJA_WORLD
KetchamJr,Gilang_Mahesa
piyuanker12,KompasTV
piyuanker12,Beritasatu
Orangetendagma1,jokoanwar
FARUL_UL,DennyJA_WORLD
pe2nnependi,adriantoForTual
intanAza90,IndoOversight
intanAza90,IndoOversight
watisiswoyo,maspiyuuu
c_takasowa,KompasTV
Murni_Fajarudin,triwul82
YopiSaptono,BurhanMuhtadi
DevinRmd,tropongsenayan
Rifai_Zaen,KompasTV
yoosshhaaa,KompasTV
acuuunk,DennyJA_WORLD
ketegaranlelaki,Puthutea
AgungWidrajat,KompasTV
Rh_Kurniawan,progres_98
Rh_Kurniawan,Gerindra
TheREAL_Abi,adindasoraya10
TheREAL_Abi,BurhanMuhtadi
jahudin,Gilang_Mahesa
denz1301,titorachman1
denz1301,wartapolitik
VeteranKamra,DennyJA_WORLD
keepiin,KompasTV
MasGun06,ZAEffendy
TanpaDelusi,Mentimoen
Dadangjelek,IndoOversight
laeneehvk,mosidik
Tri_TitTitUiT,kompascom
Dadangjelek,IndoOversight
nurrahman497,ZAEffendy
mazdaneraone,DennyJA_WORLD
onang12031972,CNNIndonesia
Isantichandra90,Gilang_Mahesa
ali_ontel,habiburokhman
Berita_Hangatku,YouTube
dedeirawan9,Liputan9
etagiftilora14,spardaxyz
Harun_M_Ishaq,maenggok
Harun_M_Ishaq,maspiyuuu
Harun_M_Ishaq,ZaraZettiraZZ
Harun_M_Ishaq,NetizenTofa
maydarossa,detikcom
pujiroyan,Gilang_Mahesa
surya_nasution,SuaraUmat212
Moeza24063446,Gilang_Mahesa
dsetiawan_,KojekRapBetawi
molana_ind,emhusnil
molana_ind,Erwinsms
herfan0,habiburokhman
Tri_TitTitUiT,kompascom
khairul_1411,Gilang_Mahesa
rahminova2,habiburokhman
mamatrejal,KartaJaya9
irrainbow,VIVAcoid
aNgGA_Kid,malik1897
AEPishere,adindasoraya10
AEPishere,BurhanMuhtadi
kopi_q_hitam,IndoOversight
Oddie_Budi_S,RustamIbrahim
rusyanaagus676,VIVAcoid
sugi_0706,TanpaDelusi
kopi_q_hitam,IndoOversight
imad_kun,tropongsenayan
abenk7ponel,KartaJaya9
ssnomorregistr1,Gilang_Mahesa
smaoelana,mr_triyoga
ariyanto_achmad,habiburokhman
cyberthuq,Gilang_Mahesa
tbyn17,BungAji
vonesaBL,KompasTV
ccpsugiono,KompasTV
pimenimiklegi,detikcom
FARUL_UL,DennyJA_WORLD
gajahmadauh,CNNIndonesia
Oddie_Budi_S,adindasoraya10
Oddie_Budi_S,BurhanMuhtadi
LuciusGalih,VIVAcoid
keepiin,KompasTV
angga_putranega,Gilang_Mahesa
andiachilles27,progres_98
arzil_yusri,adriantoForTual
trenpilkada,VIVAcoid
Rifai_Zaen,KompasTV
kicauan_sehat,IndoOversight
IzulMaulanaAmin,wartapolitik
kicauan_sehat,IndoOversight
sasirwan,CNNIndonesia
terasipapi,Mentimoen
Bowo42250419,GunRomli
arzil_yusri,tahlia407
albyanrizieq,KartaJaya9
imanteckel,pandji
ErrolLawyer,KompasTV
agungseptiadii,detikcom
SonicSatriyo,Gilang_Mahesa
rusyanaagus676,kompascom
adyaksagusti,FiraniaAmanda__
AlieRobin,Gerindra
Munafikunn,GunRomli
Sideblo,Mentimoen
a_hafidzz,timenkk
tbyn17,adriantoForTual
reydo_21,KojekRapBetawi
marlonmecky,BurhanMuhtadi
yudihliang,adindasoraya10
yudihliang,BurhanMuhtadi
Aromatica,rahung
ridwansyamil,DennyJA_WORLD
dionodjaswad,Gilang_Mahesa
hambastari,mkusumawijaya
evan_usd,habiburokhman
sagitariusma,detikcom
RumMamed,KompasTV
ArkaNaufal1,KompasTV
AndresFlo7,Mentimoen
NulhakimAkem,Gilang_Mahesa
sangpemimpi1922,RustamIbrahim
krisnacarlos,Thieto_Djulian
krisnacarlos,KevinBastian_
Ayu_9391,VIVAcoid
arzil_yusri,af1_
deripu_unyu,kompascom
Abufarouqlink,progres_98
harismoot,inilahdotcom
rusyanaagus676,BBCIndonesia
Thinethon,jokoanwar
Raynista,Gilang_Mahesa
Raynista,Gerindra
Raynista,PKSejahtera
arzil_yusri,m_duli
samarief_,Gilang_Mahesa
AgungWidrajat,VIVAcoid
nkri_selalu,Gilang_Mahesa
piyuanker12,VIVAcoid
sumiyati900,jusuf_fateh
keepiin,KompasTV
RibKuL,KompasTV
ksatriaselatan,malik1897
Ayu_9391,KompasTV
ketegaranlelaki,nukman
ZulfakarSArif,AgusYudhoyono
ZulfakarSArif,prabowo
ZulfakarSArif,SBYudhoyono
FiraniaAmanda__,adefs9
Gowa_Project,Daeng_Info
kreator07,Gilang_Mahesa
Gilliantgk,VIVAcoid
AdhiRosyidi,maspiyuuu
samarief_,Gilang_Mahesa
ksatriaselatan,nieke_aereta
giandraalzenda,Gilang_Mahesa
bintangdevendd,KompasTV
f1rmanh,Gilang_Mahesa
Rojizz1,Gerindra
cepot234,kompascom
pakcikjuned,maspiyuuu
gagahreforman,fathurb364l
KakBejo,Mentimoen
sembiring1945,Abaaah
soesilawati_,Gilang_Mahesa
AndreSoelistyo,VIVAcoid
Al_faqir_,ZAEffendy
ibgwiraga,mosidik
saroh1951,KompasTV
BatikAntiq,KompasTV
Tri_TitTitUiT,kompascom
amuadi_adi,SINDOnews
imad_kun,Gerindra
ahokowi,nieke_aereta
hariadi989,ZaraZettiraZZ
hariadi989,habiburokhman
MasGun06,Gilang_Mahesa
iLoveYouDHa,adefs9
rudy_fachrudin,CNNIndonesia
AyoBelaNKRI,Mentimoen
Rubisupratna,habiburokhman
aNgGA_Kid,ZAEffendy
DedyKoeshantono,DennyJA_WORLD
Xalindavi,DennyJA_WORLD
onang12031972,CNNIndonesia
onang12031972,AhyFansclub
TaurusAdalahAku,bakhrihaja
TaurusAdalahAku,winarto_sarsidi
ocatheresia,mosidik
Rifai_Zaen,KompasTV
AriefAlmughni,maspiyuuu
serpihan_cendan,progres_98
ssnomorregistr1,inilahdotcom
dinaiyel,Gilang_Mahesa
deripu_unyu,kompascom
kem_785,habiburokhman
etagiftilora14,VIVAcoid
donaturia,Mentimoen
aripinkturtle,jokoanwar
jimmyherdyansy2,RustamIbrahim
aNgGA_Kid,Gilang_Mahesa
silviasiel39,VIVAcoid
SlametSutanto,nukman
langitb9393,refrizalskb
MaduraUnitedku,w4nipiro
Imposible_rix,progres_98
SydSalesman,Mentimoen
ditadominicha,kompascom
Ary_Arpiyan,Liputan9
rahimbasri,kompascom
herwinmb,KompasTV
sagitariusma,kompascom
mazdaneraone,habiburokhman
c_takasowa,VIVAcoid
herfan0,Gilang_Mahesa
Azis_runer,okezonenews
Sandi_22april,Gilang_Mahesa
ahokowi,titorachman1
ahokowi,wartapolitik
firmanadhi3,habiburokhman
dinaiyel,Gilang_Mahesa
AgsyamKhan,ZAEffendy
firmanadhi3,habiburokhman
deripu_unyu,detikcom
adindaach16,BungAji
sumiyati900,habiburokhman
hariadi989,BungAji
hariadi989,airakaz
gartinnnn2,Gilang_Mahesa
eqytweet,titorachman1
eqytweet,wartapolitik
diahdepil,VIVAcoid
BuburCyber,Abaaah
yunsitroh2014,Gerindra
AlvinS45,Mentimoen
tinntachnurzein,BungAji
tinntachnurzein,airakaz
ardanardiansyah,habiburokhman
DediEka6,Gilang_Mahesa
Agiramadhani,analispolitik
PepeSteven,KompasTV
FungApit,VIVAcoid
Moeza24063446,ZAEffendy
tsabatblack,wim_musawa
i_arseto,jokoanwar
kurnia_yahya,VIVAcoid
zaenalfanani,kompascom
doblang_w,KartaJaya9
ardanardiansyah,habiburokhman
adrian_gozali,detikcom
giandraalzenda,ZAEffendy
mardianyiyip,nukman
JakartaStar,Abaaah
Tri_TitTitUiT,KompasTV
mucharam77,habiburokhman
piyuanker12,KompasTV
adindaach16,adriantoForTual
edukotor,Abaaah
